Product Name,Opportunity Owner,Opportunity Name,Created Date,Close Date,Close Month,Close Quarter,Close Year,Age,Stage,Probability,Forecast Category,ARR,TCV,Last Activity,Next Step
Product 1,Owner 1,1779,11/14/2020,12/17/2020,Month 12,Q4,1,33,Closed Won,100%,Commit,"$31,250 ",,8/6/2021,contracting and working with sales ops on invoicing
Product 1,Owner 1,1780,11/14/2020,12/17/2020,Month 12,Q4,1,33,Closed Won,100%,Commit,"$31,250 ",,8/6/2021,contracting and working with sales ops on invoicing
Product 1,Owner 1,1781,11/14/2020,12/17/2020,Month 12,Q4,1,33,Closed Won,100%,Commit,"$31,250 ",,8/6/2021,contracting and working with sales ops on invoicing
Product 1,Owner 1,1782,11/14/2020,12/17/2020,Month 12,Q4,1,33,Closed Won,100%,Commit,"$5,040 ",,8/6/2021,contracting and working with sales ops on invoicing
Product 1,Owner 1,1783,11/14/2020,12/17/2020,Month 12,Q4,1,33,Closed Won,100%,Commit,"$26,210 ",,8/6/2021,contracting and working with sales ops on invoicing
Product 1,Owner 3,962,12/18/2020,12/18/2020,Month 12,Q4,1,0,Closed Won,100%,Commit,$0 ,,,Closed opp
Product 2,Owner 3,296,11/20/2020,12/18/2020,Month 12,Q4,1,28,Closed Won,100%,Commit,"$25,000 ",,4/2/2021,contract
Product 3,Owner 2,1823,11/12/2020,12/18/2020,Month 12,Q4,1,36,Closed Lost,0%,Omitted,"$75,000 ",,11/19/2020,Send Tech scouting in
Product 1,Owner 1,1799,10/5/2020,12/18/2020,Month 12,Q4,1,74,Closed Won,100%,Commit,"$250,000 ",,11/18/2020,contract sent to client
Product 2,Owner 2,1127,10/18/2020,12/19/2020,Month 12,Q4,1,62,Closed Won,100%,Commit,"$30,000 ",,12/4/2020,confirm Neil and go to contract
Product 2,Owner 1,517,10/4/2020,12/19/2020,Month 12,Q4,1,76,Closed Won,100%,Commit,"$32,000 ",,12/10/2020,"Contracted for Feb 13th but Joi made mistake on Amin's availability, trying to sort it out"
Product 1,Owner 2,1123,7/23/2020,12/19/2020,Month 12,Q4,1,149,Closed Lost,0%,Omitted,"$130,000 ",,9/19/2020,Wait to hear if program budget works
Product 3,Owner 2,840,7/25/2020,12/21/2020,Month 12,Q4,1,149,Closed Won,100%,Commit,"$150,000 ",,3/28/2021,Meeting w/ CEO
Product 1,Owner 2,841,7/25/2020,12/21/2020,Month 12,Q4,1,149,Closed Won,100%,Commit,"$150,000 ",,3/28/2021,Meeting w/ CEO
Product 3,Owner 2,1504,11/7/2020,12/25/2020,Month 12,Q4,1,48,Closed Lost,0%,Omitted,"$360,000 ",,11/12/2020,Reconnect on budget
Product 1,Owner 1,1259,8/6/2017,12/26/2020,Month 12,Q4,1,507,Closed Lost,0%,Omitted,"$45,000 ",,8/28/2017,discuss with client
Product 1,Owner 1,1363,8/30/2020,12/28/2020,Month 12,Q4,1,120,Closed Lost,0%,Omitted,"$150,000 ",,,MM reach out to contact end of Sept.
Product 1,Owner 3,243,12/12/2020,12/31/2020,Month 12,Q4,1,19,Closed Lost,0%,Omitted,"$150,000 ",,12/28/2020,decision from client
Product 1,Owner 2,1700,10/26/2020,12/31/2020,Month 12,Q4,1,66,Closed Lost,0%,Omitted,"$150,000 ",,11/17/2020,Follow up Discussions
Product 1,Owner 2,1077,10/15/2020,12/31/2020,Month 12,Q4,1,77,Closed Lost,0%,Omitted,"$100,000 ",,4/25/2021,SR Follow Up
Product 1,Owner 2,1141,10/15/2020,12/31/2020,Month 12,Q4,1,77,Closed Lost,0%,Omitted,"$180,000 ",,9/28/2020,Melissa to reach out & negotiate pricing + speaker
Product 1,Owner 5,182,7/24/2020,12/31/2020,Month 12,Q4,1,160,Closed Won,100%,Commit,"$150,000 ",,1/18/2021,SR Follow Up
Product 1,Owner 3,283,3/2/2017,12/31/2020,Month 12,Q4,1,669,Closed Lost,0%,Omitted,"$250,000 ",,,no response from client
Product 1,Owner 2,1802,10/30/2020,1/1/2021,Month 1,Q1,2,428,Closed Won,100%,Commit,"$32,422 ",,,NA
Product 1,Owner 1,524,6/26/2020,1/1/2021,Month 1,Q1,2,189,Closed Lost,0%,Omitted,"$150,000 ",,11/30/2020,Schedule Proposal Review Call
Product 1,Owner 1,558,6/11/2020,1/1/2021,Month 1,Q1,2,204,Closed Lost,0%,Omitted,"$300,000 ",,,Agenda Review Call
Product 2,Owner 3,959,11/23/2017,1/1/2021,Month 1,Q1,2,77,Pitching,25%,Pipeline,"$20,000 ",,6/24/2021,Confirm Budget
Product 1,Owner 3,1049,11/12/2021,1/2/2021,Month 1,Q1,2,51,Closed Lost,0%,Omitted,"$180,000 ",,11/6/2021,Follow Up
Product 1,Owner 5,226,12/14/2020,1/2/2021,Month 1,Q1,2,19,Closed Lost,0%,Omitted,"$180,000 ",,4/8/2021,Feedback from Carly
Product 1,Owner 5,224,10/25/2020,1/4/2021,Month 1,Q1,2,71,Closed Lost,0%,Omitted,"$90,000 ",,,"confirmation from ChProduct 1 that we can have Pascal Sunday, mar 3"
Product 1,Owner 3,999,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1000,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1001,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1002,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1003,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1004,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1005,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1006,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1007,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1008,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1009,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1010,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1011,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1012,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1013,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1014,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1015,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1016,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1017,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1018,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1019,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1020,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1021,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1022,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1023,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1024,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1025,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1026,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1027,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1028,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1029,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1030,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1031,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1032,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1033,4/16/2021,1/5/2021,Month 1,Q1,2,264,Closed Lost,0%,Omitted,"$31,250 ",,2/13/2021,Schedule virtual call with Simon Figures (recently attended the Fall Product 1 Exec Summit)
Product 1,Owner 3,1038,12/6/2017,1/5/2021,Month 1,Q1,2,760,Closed Lost,0%,Omitted,"$30,000 ",,1/4/2020,Schedule f/u
Product 1,Owner 1,510,10/8/2021,1/6/2021,Month 1,Q1,2,90,Closed Lost,0%,Omitted,"$180,000 ",,3/2/2021,Reseller needs to qualify
Product 1,Owner 2,72,12/9/2021,1/7/2021,Month 1,Q1,2,29,Closed Lost,0%,Omitted,"$250,000 ",,,SOW or contract
Product 2,Owner 3,935,12/21/2020,1/7/2021,Month 1,Q1,2,17,Closed Won,100%,Commit,"$45,000 ",,7/9/2021,details for contract from Atle
Product 1,Owner 3,936,12/21/2020,1/7/2021,Month 1,Q1,2,17,Closed Won,100%,Commit,"$11,718 ",,7/9/2021,details for contract from Atle
Product 1,Owner 1,1766,12/6/2020,1/7/2021,Month 1,Q1,2,32,Closed Won,100%,Commit,"$138,000 ",,2/18/2021,Confirming planning is on track
Product 1,Owner 1,1767,12/6/2020,1/7/2021,Month 1,Q1,2,32,Closed Won,100%,Commit,"$125,000 ",,2/18/2021,Confirming planning is on track
Product 1,Owner 1,1768,12/6/2020,1/7/2021,Month 1,Q1,2,32,Closed Won,100%,Commit,"$60,000 ",,2/18/2021,Confirming planning is on track
Product 2,Owner 1,601,8/16/2020,1/7/2021,Month 1,Q1,2,144,Closed Won,100%,Commit,"$25,000 ",,11/12/2020,SU to crossexecute contract
Product 2,Owner 3,937,12/21/2020,1/9/2021,Month 1,Q1,2,19,Closed Lost,0%,Omitted,"$35,000 ",,1/3/2021,-
Product 1,Owner 1,1732,9/17/2020,1/9/2021,Month 1,Q1,2,114,Closed Lost,0%,Omitted,$1 ,,10/9/2020,meeting with client
Product 1,Owner 2,708,6/17/2021,1/10/2021,Month 1,Q1,2,207,Closed Lost,0%,Omitted,"$250,000 ",,10/18/2021,Schedule Follow Up call to discuss 10xL journey proposal
Product 1,Owner 3,311,12/13/2020,1/10/2021,Month 1,Q1,2,28,Closed Lost,0%,Omitted,"$90,000 ",,,Confirm Exxon can do $30k
Product 2,Owner 3,947,12/5/2020,1/10/2021,Month 1,Q1,2,36,Closed Lost,0%,Omitted,"$15,000 ",,2/12/2021,Feedback from Kim on speakers I sent over (general list of 10)
Product 2,Owner 3,357,8/2/2020,1/10/2021,Month 1,Q1,2,161,Closed Lost,0%,Omitted,"$40,000 ",,12/17/2020,"Client never followed through, reached out to them several times"
Product 2,Owner 1,1484,1/8/2021,1/11/2021,Month 1,Q1,2,3,Closed Won,100%,Commit,"$25,000 ",,,Contract & invoice
Product 2,Owner 3,986,12/14/2020,1/11/2021,Month 1,Q1,2,28,Closed Won,100%,Commit,"$35,000 ",,12/14/2020,awaiting signed contract from client
Product 2,Owner 4,370,11/5/2020,1/11/2021,Month 1,Q1,2,67,Closed Won,100%,Commit,"$12,500 ",,10/17/2021,Post-Engagement Followup
Product 1,Owner 4,371,11/5/2020,1/11/2021,Month 1,Q1,2,67,Closed Won,100%,Commit,"$1,500 ",,10/17/2021,Post-Engagement Followup
Product 3,Owner 2,1454,7/2/2020,1/11/2021,Month 1,Q1,2,193,Closed Won,100%,Commit,"$190,000 ",,7/31/2021,Call with Deepa on how to close with Helal
Product 3,Owner 2,1455,7/2/2020,1/11/2021,Month 1,Q1,2,193,Closed Won,100%,Commit,"$198,000 ",,7/31/2021,Call with Deepa on how to close with Helal
Product 1,Owner 4,431,1/12/2020,1/11/2021,Month 1,Q1,2,364,Closed Lost,0%,Omitted,"$75,000 ",,,blow on the embers
Product 1,Owner 1,1784,10/28/2021,1/12/2021,Month 1,Q1,2,76,Closed Lost,0%,Omitted,"$150,000 ",,,"develop ""source doc"" for client"
Product 1,Owner 2,1725,12/11/2021,1/13/2021,Month 1,Q1,2,33,Closed Won,100%,Commit,"$65,000 ",,3/16/2021,SU executes contract and invoices client.
Product 2,Owner 1,1855,11/25/2021,1/13/2021,Month 1,Q1,2,49,Closed Lost,0%,Omitted,"$50,000 ",,,Waiting for final decision - check in end of Jan
Product 1,Owner 1,1344,10/13/2021,1/15/2021,Month 1,Q1,2,94,Closed Lost,0%,Omitted,"$25,000 ",,10/16/2021,Confirm only 1 speaker
Product 1,Owner 1,631,12/13/2020,1/15/2021,Month 1,Q1,2,33,Closed Lost,0%,Omitted,"$90,000 ",,2/6/2021,Feedback from client on proposal
Product 1,Owner 1,1817,8/23/2020,1/15/2021,Month 1,Q1,2,145,Closed Lost,0%,Omitted,"$100,000 ",,8/27/2020,in talks with client
Product 1,Owner 1,1333,11/25/2021,1/16/2021,Month 1,Q1,2,52,Closed Won,100%,Commit,"$85,000 ",,1/7/2021,Get contract done from SU Legal and send to Client
Product 3,Owner 1,1927,10/11/2021,1/16/2021,Month 1,Q1,2,97,Closed Won,100%,Commit,"$50,000 ",,1/14/2021,Confirmed starting Jan. 7th
Product 1,Owner 2,847,6/3/2021,1/16/2021,Month 1,Q1,2,227,Closed Lost,0%,Omitted,$0 ,,1/20/2021,"Scheduling Proposal discussion with client, Ben Murphy & Kyle Hermans."
Product 2,Owner 2,761,1/13/2021,1/16/2021,Month 1,Q1,2,3,Closed Won,100%,Commit,"$10,000 ",,2/11/2021,Request contract and invoice
Product 1,Owner 2,139,9/25/2020,1/16/2021,Month 1,Q1,2,113,Closed Won,100%,Commit,"$200,000 ",,10/10/2020,Michael to sign
Product 1,Owner 2,1154,10/18/2021,1/17/2021,Month 1,Q1,2,91,Closed Won,100%,Commit,"$80,000 ",,3/17/2021,Legal | awaiting program exhibit from legal to send to client.
Product 1,Owner 1,1525,7/16/2021,1/17/2021,Month 1,Q1,2,185,Closed Lost,0%,Omitted,"$32,500 ",,11/1/2021,Should be purchased at latest by 10/14
Product 1,Owner 1,1620,1/17/2021,1/17/2021,Month 1,Q1,2,0,Closed Lost,0%,Omitted,"$90,000 ",,1/16/2021,Follow-up on March event or changing location to LG Korea
Product 1,Owner 1,19,1/9/2021,1/17/2021,Month 1,Q1,2,8,Closed Won,100%,Commit,$0 ,,,Confirm with Gelo that Nathana's contract is finalized.
Product 1,Owner 3,950,11/6/2020,1/17/2021,Month 1,Q1,2,72,Closed Lost,0%,Omitted,"$180,000 ",,11/27/2020,Sales proposal sent; awaiting feedback from client
Product 2,Owner 3,1046,1/8/2021,1/18/2021,Month 1,Q1,2,10,Closed Won,100%,Commit,"$4,400 ",,,Contract (awaiting info from Client)
Product 1,Owner 2,1501,4/23/2020,1/18/2021,Month 1,Q1,2,270,Closed Lost,0%,Omitted,"$300,000 ",,,Ping Anita again
Product 1,Owner 3,889,11/4/2021,1/19/2021,Month 1,Q1,2,76,Closed Lost,0%,Omitted,"$50,000 ",,,Wait for budgets to finalize
Product 1,Owner 1,1206,5/24/2021,1/21/2021,Month 1,Q1,2,242,Closed Won,100%,Commit,"$150,000 ",,3/10/2021,"Program postponed due to Coronavirus (from March to Summer date TBD)Closed/Won, Paid."
Product 2,Owner 1,565,12/31/2020,1/21/2021,Month 1,Q1,2,21,Closed Lost,0%,Omitted,"$15,000 ",,5/15/2021,Confirm Nathana for $15k + travel
Product 1,Owner 1,1516,10/1/2020,1/21/2021,Month 1,Q1,2,112,Closed Lost,0%,Omitted,"$150,000 ",,,in talks with client
Product 1,Owner 1,1754,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1755,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1756,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1757,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1758,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1759,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1760,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1761,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1762,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1763,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1764,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 1,Owner 1,1765,11/22/2021,1/23/2021,Month 1,Q1,2,62,Closed Won,100%,Commit,"$31,250 ",,3/16/2021,Get contract created to send to Client
Product 2,Owner 2,1745,10/6/2021,1/23/2021,Month 1,Q1,2,109,Closed Won,100%,Commit,"$20,000 ",,11/20/2021,SM gets PO and gets contract signed.
Product 1,Owner 3,938,3/9/2021,1/23/2021,Month 1,Q1,2,46,Closed Won,100%,Commit,$0 ,,,Sales Ops Updates
Product 1,Owner 1,581,11/13/2020,1/25/2021,Month 1,Q1,2,73,Closed Lost,0%,Omitted,"$180,000 ",,,Melissa to model SB program
Product 1,Owner 2,1572,2/23/2020,1/25/2021,Month 1,Q1,2,336,Closed Lost,0%,Omitted,"$150,000 ",,,Reach out again to Arti Gussain
Product 2,Owner 4,415,12/11/2017,1/26/2021,Month 1,Q1,2,52,Engaging,10%,Pipeline,"$25,000 ",,4/19/2020,"Waiting to hear from client on budget, date, exact location and audience"
Product 1,Owner 2,119,12/19/2021,1/27/2021,Month 1,Q1,2,39,Closed Lost,0%,Omitted,"$90,000 ",,1/15/2021,Feedback on preliminary recommendations (Melissa placed holds)
Product 2,Owner 3,238,11/8/2021,1/27/2021,Month 1,Q1,2,80,Closed Won,100%,Commit,"$30,000 ",,12/20/2021,"David Roberts confirmed, but has since gone back on the confirmation. Both FAcOps and I have been chasing him on WhatsApp for an answer, since he had me confirm last month, so we're holding contract up now with client."
Product 3,Owner 2,1708,1/17/2021,1/28/2021,Month 1,Q1,2,11,Closed Won,100%,Commit,"$25,000 ",,,SOW&Proposal refine
Product 3,Owner 2,1709,1/17/2021,1/28/2021,Month 1,Q1,2,11,Closed Won,100%,Commit,"$75,000 ",,,SOW&Proposal refine
Product 3,Owner 2,1710,1/17/2021,1/28/2021,Month 1,Q1,2,11,Closed Won,100%,Commit,"$50,000 ",,,SOW&Proposal refine
Product 2,Owner 1,648,11/13/2020,1/28/2021,Month 1,Q1,2,76,Closed Lost,0%,Omitted,"$10,000 ",,,Agree to format and date
Product 3,Owner 7,67,6/25/2020,1/28/2021,Month 1,Q1,2,217,Closed Lost,0%,Omitted,"$75,000 ",,,Strategy and Proposal
Product 1,Owner 1,16,1/22/2021,1/29/2021,Month 1,Q1,2,7,Closed Lost,0%,Omitted,"$180,000 ",,1/29/2021,Confirm speakers in their budget
Product 2,Owner 4,491,12/13/2020,1/29/2021,Month 1,Q1,2,47,Closed Won,100%,Commit,"$10,000 ",,4/19/2021,Trying to upsell--awaiting client's decision
Product 1,Owner 4,373,11/30/2020,1/29/2021,Month 1,Q1,2,49,Pitching,25%,Pipeline,"$15,000 ",,11/30/2020,Awaiting feedback on proposal
Product 1,Owner 1,575,1/22/2021,1/30/2021,Month 1,Q1,2,8,Closed Lost,0%,Omitted,"$200,000 ",,1/27/2021,"Need to qualify, never heard back so sent CEO preliminary recommendations"
Product 1,Owner 3,338,7/31/2020,1/30/2021,Month 1,Q1,2,183,Closed Won,100%,Commit,"$250,000 ",,3/12/2021,"2 of 3 signatories have signed, awaiting 3rd returning next week."
Product 1,Owner 1,1856,12/17/2021,1/31/2021,Month 1,Q1,2,45,Closed Won,100%,Commit,"$1,000 ",,3/18/2021,Partner with SB to deliver
Product 2,Owner 1,1857,12/17/2021,1/31/2021,Month 1,Q1,2,45,Closed Won,100%,Commit,"$12,500 ",,3/18/2021,Partner with SB to deliver
Product 1,Owner 4,400,10/14/2021,1/31/2021,Month 1,Q1,2,109,Closed Won,100%,Commit,"$300,000 ",,,Update contract with new program dates and send to client for final review.
Product 3,Owner 2,1716,5/22/2021,1/31/2021,Month 1,Q1,2,254,Closed Lost,0%,Omitted,"$50,000 ",,,"Opportunity to discuss with 2020, action same as other Pike opp"
Product 2,Owner 7,54,12/18/2020,1/31/2021,Month 1,Q1,2,44,Closed Lost,0%,Omitted,"$15,000 ",,1/11/2021,Decision from client
